Età;Genere
18;M
14;F
15;F
18;F
17;M
18;M
18;F
13;F
10;F
21;F
16;F
17;F
12;F
23;F
19;F
18;M
14;F
17;F
13;F
17;M
22;F
14;F
18;F
10;F
9;M
9;F
21;F
13;F
13;F
18;F
16;F
13;F
18;M
12;F
15;F
22;F
11;F
17;F
13;M
21;F
22;F
16;F
19;F
17;F
22;F
23;F
22;F
21;F
20;F
19;F
19;F
19;F
24;M
19;M
15;F
17;M
25;F
19;M
23;F
14;F
19;F
17;F
12;F
17;M
17;F
15;F
11;F
18;F
14;F
18;M
18;F
8;F
18;F
24;M
20;F
25;M
7;F
13;F
17;M
17;F
12;M
13;M
14;F
20;M
15;F
15;F
23;F
15;F
16;F
16;F
18;F
19;F
9;F
19;F
12;F
17;F
18;F
24;F
11;F
20;F
14;M
18;F
12;F
19;F
22;F
16;M
19;M
15;F
15;F
16;F
22;F
11;M
22;F
15;M
14;M
12;M
14;F
17;F
16;F
14;F
14;F
19;F
13;F
21;M
17;F
14;M
18;F
20;M
19;F
18;F
22;F
12;F
27;F
21;F
23;M
19;F
12;M
19;M
19;F
10;F
13;M
17;M
20;M
16;F
19;F
15;F
18;F
18;F
20;F
17;M
17;F
19;M
18;F
20;F
17;F
17;F
18;F
14;F
13;F
13;M
17;F
19;M
17;M
20;F
16;F
19;F
24;F
12;F
23;F
14;F
20;F
23;F
12;M
18;M
15;F
16;F
20;F
12;F
20;M
18;F
21;F
19;F
20;F
16;M
15;F
12;F
11;F
22;M
21;F
23;M
17;M
17;F
17;M
21;F
15;F
17;F
21;M
18;M
19;M
14;F
19;F
22;M
14;M
20;F
18;M
21;M
17;F
17;M
15;F
26;F
24;F
18;F
12;F
13;F
13;M
13;M
10;F
22;F
18;F
24;F
22;M
23;M
17;F
14;F
18;M
22;F
17;F
17;F
15;F
11;F
13;M
15;F
19;F
22;M
12;F
15;M
15;F
12;M
17;F
25;M
17;F
18;M
21;F
22;F
19;F
18;F
17;F
17;M
21;M
15;F
25;M
18;F
14;F
19;F
14;F
23;M
20;F
11;F
20;F
21;F
14;F
17;M
16;M
16;M
17;F
20;M
17;F
17;F
14;F
9;M
19;F
21;F
19;F
18;F
22;F
16;M
21;M
13;F
9;M
17;F
19;F
12;M
16;F
12;F
21;F
20;M
23;F
11;F
11;M
20;F
16;F
15;M
15;F
12;F
18;F
16;M
15;M
18;M
14;F
25;F
19;F
22;F
22;F
23;F
23;F
13;F
13;F
22;F
20;F
14;F
17;F
18;F
16;F
19;M
16;F
13;F
14;F
22;F
10;F
17;F
22;M
8;F
17;F
23;F
13;F
15;F
17;M
16;F
13;F
18;F
23;F
16;F
18;F
17;F
20;M
21;F
17;F
22;M
20;F
13;F
16;F
19;F
23;F
18;M
12;M
10;F
17;F
13;F
20;F
13;F
20;F
18;M
18;F
19;F
19;M
22;M
17;M
10;M
10;F
15;M
11;F
20;M
19;F
20;F
19;F
17;F
16;F
19;M
23;F
15;F
17;M
17;F
8;F
14;F
20;F
19;F
20;M
16;F
12;F
24;M
15;M
20;M
26;F
11;F
21;F
20;F
19;F
9;F
22;F
19;F
19;F
17;M
20;F
12;F
16;M
17;F
20;M
21;F
18;F
17;F
19;F
19;F
13;F
12;F
12;F
15;F
12;F
12;F
18;F
19;F
21;F
15;F
15;F
18;M
23;F
12;F
21;M
25;F
15;F
16;M
14;F
17;M
13;F
16;F
17;F
19;F
16;F
22;F
7;F
22;F
17;F
16;M
21;M
18;F
20;F
20;M
12;F
15;F
22;F
20;F
13;M
10;F
18;F
22;F
15;F
14;F
16;F
26;F
20;F
15;F
15;F
23;F
24;F
19;F
18;M
14;F
21;F
14;F
23;M
6;M
19;F
13;M
21;F
16;F
21;F
17;F
13;F
22;F
14;F
18;F
17;M
15;F
12;M
19;M
10;M
14;F
21;F
16;M
19;M
9;F
15;F
17;F
22;F
16;M
17;F
20;F
13;M
14;F
13;F
14;F
15;F
19;F
15;F
21;F
18;F
19;M
14;F
20;F
16;F
15;F
24;F
18;F
16;F
23;F
15;M
14;F
15;F
18;F
17;F
20;F
15;F
22;F
14;M
18;M
19;F
17;F
17;F
19;F
16;F
15;M
22;F
18;F
18;F
16;F
17;M
19;M
17;M
15;F
13;F
12;F
16;F
18;F
16;F
20;M
17;F
20;F
13;M
13;M
15;M
12;F
12;F
19;F
11;F
21;F
26;F
15;F
14;F
28;F
17;M
19;F
12;F
19;F
20;M
16;F
14;F
18;F
23;F
20;F
15;F
23;F
22;M
19;F
17;F
15;M
23;F
14;F
20;F
24;F
23;F
19;F
14;F
23;F
20;F
17;M
20;F
20;F
15;F
18;F
18;F
13;M
19;F
20;F
19;F
17;F
19;M
23;M
16;M
20;F
19;F
7;F
25;F
20;M
16;F
20;F
14;F
19;F
15;F
15;M
23;F
12;M
11;F
15;F
14;F
12;M
15;F
16;F
26;M
21;F
19;F
14;F
19;F
18;F
12;F
17;F
17;F
16;F
15;M
26;F
18;F
19;M
15;M
17;F
16;F
14;F
18;F
18;F
18;F
19;F
24;F
18;M
19;F
21;F
16;F
26;F
16;F
26;F
10;M
20;F
17;F
20;F
13;F
21;M
21;F
10;F
13;F
11;M
17;M
20;F
18;F
18;F
18;F
9;M
17;M
17;F
19;F
25;F
19;F
18;F
22;F
16;F
15;F
16;F
21;F
10;F
6;M
13;M
17;F
20;M
21;M
16;F
16;M
10;F
15;F
19;M
19;M
15;M
15;F
22;F
13;F
15;F
14;F
23;F
23;M
23;F
22;M
21;F
12;F
18;F
15;F
22;F
19;M
12;F
10;F
18;F
21;F
15;F
14;F
16;M
21;F
22;F
20;F
14;M
21;F
18;M
13;F
16;F
18;M
18;F
18;M
17;F
23;F
21;F
19;F
16;F
9;F
19;M
16;F
17;F
15;F
10;F
16;F
15;F
8;F
15;F
17;F
13;M
14;F
16;F
14;F
18;F
21;F
20;F
20;F
21;M
19;F
17;F
19;F
12;F
20;F
16;F
21;F
25;F
18;F
16;F
24;F
15;F
16;F
16;F
12;F
18;M
25;F
21;F
21;F
16;F
17;F
17;F
17;F
13;F
25;F
21;F
19;M
9;F
16;F
17;F
24;F
19;F
15;F
21;F
26;F
18;F
11;M
23;F
17;F
15;F
16;F
21;M
15;M
14;F
15;M
24;M
15;F
19;F
17;F
15;M
14;F
15;F
21;F
18;F
21;F
18;F
15;M
13;M
18;M
19;M
17;M
18;F
17;F
25;M
18;F
17;M
13;M
18;F
17;F
20;M
18;F
19;M
16;F
11;F
18;F
19;F
19;F
17;F
20;F
9;F
14;F
19;F
24;F
16;F
21;M
14;M
17;M
18;M
27;F
16;F
17;F
9;F
23;F
18;M
22;F
13;M
15;F
19;M
8;F
24;M
22;F
12;F
20;M
17;F
19;F
14;M
22;F
14;F
19;F
13;M
23;F
17;F
13;F
16;M
13;F
16;F
27;M
19;F
16;F
20;F
23;F
18;F
15;F
22;F
18;M
14;F
21;F
15;F
19;F
16;M
12;M
17;M
16;F
22;F
18;F
16;F
14;F
26;M
21;F
17;F
23;F
21;M
16;F
10;M
21;F
17;M
22;M
13;F
17;M
14;F
21;F
13;F
10;F
21;F
9;F
22;F
14;F
19;F
20;F
19;F
7;F
20;F
17;M
11;F
18;F
5;F
14;M
19;M
17;M
17;F
21;F
20;F
19;F
12;F
17;F
16;F
17;F
23;M
24;F
14;M
19;F
16;F
17;F
29;F
16;F
18;M
17;F
19;F
13;F
15;M
15;F
16;F
23;F
19;F
21;M
19;F
18;M
16;F
11;F
18;F
20;M
13;M
20;F
14;M
16;M
16;M
22;F
15;F
16;F
21;M
19;F
23;M
21;F
16;F
15;F
16;F
21;F
13;F
15;F
17;F
14;F
21;M
21;F
10;F
13;M
14;F
23;M
21;M
11;F
13;F
18;F
16;F
20;M
18;M
17;F
14;F
12;F
7;M
18;F
25;F
25;F
17;F
12;F
24;F
15;F
18;F
17;F
18;M
17;F
16;F
15;F
23;F
16;F
23;F
19;F
19;F
11;F
19;M
18;F
20;F
22;F
13;F
13;F
20;F
14;F
22;M
15;M
13;F
16;F
24;F
20;M
20;F
17;F
20;F
16;M
6;F
24;F
27;M
16;F
20;F
22;F
19;M
16;F
24;M
21;F
16;F
22;F
16;M
9;F
16;F
18;M
25;F
21;M
19;F
11;F
13;F
18;F
23;F
21;M
19;F
21;F
17;M
15;F
19;F
17;F
13;F
15;F
14;M
22;F
10;F
19;F
18;F
16;M
16;F
14;F
22;F
16;F
10;F
16;F
17;F
13;M
23;F
18;F
18;F
12;M
12;F
20;F
18;F
19;F
23;F
10;F
18;F
17;F
8;F
17;M
11;F
21;F
19;M
20;F
23;F
17;F
20;M
20;F
20;F
15;F
16;F
13;F
18;F
20;F
21;F
10;F
24;F
21;F
25;F
21;F
19;F
16;F
23;M
13;F
23;F
12;F
17;M
18;M
18;M
23;F
19;F
21;F
23;F
11;M
23;F
8;F
16;F
16;M
21;F
12;F
19;F
26;F
18;F
9;M
13;F
22;F
21;F
17;F
16;M
13;F
14;F
21;F
10;F
17;F
13;M
19;F
18;F
18;F
19;F
19;F
9;F
12;F
12;F
9;F
18;F
17;M
15;F
16;F
25;F
17;F
15;M
11;M
22;F
19;M
14;F
14;F
16;F
16;F
17;F
22;F
21;F
19;F
19;M
12;F
23;M
14;F
16;F
18;F
21;M
15;F
17;F
12;F
23;F
14;F
18;F
13;F
16;M
18;F
17;M
22;F
18;M
25;F
23;F
11;F
23;F
23;F
17;F
16;F
14;F
14;M
20;F
19;F
16;F
11;F
15;M
15;F
17;M
14;F
13;F
17;F
20;F
7;F
18;M
16;F
20;M
12;F
10;F
25;F
9;F
14;F
20;F
17;F
16;F
12;F
28;F
14;M
25;F
14;F
14;M
5;F
20;F
14;F
22;F
19;F
14;M
25;F
18;F
16;F
13;F
24;F
15;F
19;M
21;F
16;F
21;F
14;M
21;F
18;F
22;F
25;F
15;M
18;F
22;M
13;F
20;M
23;F
22;M
16;F
15;F
18;F
21;F
16;F
14;F
18;M
21;F
20;F
24;M
18;F
17;F
8;F
27;F
13;F
18;F
20;F
18;F
17;F
17;F
22;F
17;F
17;F
21;M
18;M
13;F
17;F
23;F
15;M
21;F
16;F
16;F
17;F
19;F
21;M
15;F
16;F
10;F
20;F
16;F
17;M
21;F
15;M
14;F
23;M
15;F
19;F
17;F
20;F
20;M
22;F
17;F
13;M
19;F
22;M
23;F
19;F
11;F
25;F
16;F
20;F
18;F
20;M
21;F
15;F
18;F
18;F
12;F
24;M
17;F
14;F
21;F
16;F
20;F
20;F
12;F
24;F
16;F
19;F
17;F
18;M
15;F
22;F
11;F
22;F
20;F
17;F
13;M
18;F
24;F
23;F
16;F
18;F
19;F
12;F
21;F
23;F
16;F
10;F
19;F
23;F
11;F
15;M
14;F
16;M
17;F
10;F
17;F
17;F
23;M
12;M
22;F
16;F
16;F
16;F
15;F
18;F
12;F
20;F
14;F
15;F
18;F
20;F
15;F
13;F
14;F
20;F
17;M
15;M
18;F
19;F
19;M
14;F
20;M
26;F
11;F
18;F
16;F
15;F
18;M
21;M
19;F
21;F
21;F
20;F
17;F
21;F
17;M
16;F
18;F
17;F
11;F
24;F
22;F
13;M
19;F
13;F
20;F
15;F
16;M
21;F
18;F
17;F
15;F
19;F
18;F
15;F
10;M
16;F
17;F
23;F
18;F
16;F
18;F
16;F
14;F
14;M
24;F
12;F
21;F
21;M
19;F
19;M
19;F
24;M
21;F
20;F
12;F
18;F
21;M
13;F
19;M
24;M
22;F
17;F
25;F
13;F
16;F
21;F
19;F
18;F
15;F
18;M
17;F
14;M
17;F
10;F
19;F
18;F
15;F
16;F
17;M
17;F
13;M
22;M
21;M
20;F
16;F
24;M
22;F
15;M
15;F
21;M
12;M
20;F
19;F
13;F
12;M
20;F
24;F
22;F
17;F
16;F
19;F
14;F
13;F
19;F
21;F
13;F
15;F
15;F
19;F
25;M
18;F
20;F
18;M
19;M
25;F
21;F
16;M
18;F
14;M
22;F
15;F
13;F
9;F
18;F
19;M
22;M
24;F
27;M
18;M
16;F
13;F
15;F
20;F
16;F
19;F
16;F
20;M
18;F
16;F
15;M
14;F
18;M
13;F
18;F
16;F
19;F
22;F
18;F
14;F
15;F
15;F
24;F
27;F
15;F
13;F
20;F
21;F
17;F
12;F
8;F
23;F
15;F
12;F
16;M
14;F
16;F
16;F
24;M
9;M
15;M
15;F
18;F
30;F
19;F
14;M
12;F
24;M
17;F
23;F
14;F
13;F
25;F
16;F
22;F
15;F
9;F
20;F
18;M
20;F
21;F
19;F
19;F
20;M
12;F
22;F
16;F
10;F
25;F
13;F
21;M
16;F
18;F
9;M
18;M
14;M
18;F
12;F
27;F
19;F
20;F
15;F
21;F
19;F
19;F
20;F
23;F
27;F
22;M
21;F
9;M
16;F
18;F
10;F
26;F
24;F
20;F
16;F
19;F
15;F
13;F
13;F
9;F
8;F
16;F
15;M
20;M
11;F
19;F
20;M
13;F
16;F
28;F
12;F
12;M
21;M
15;M
19;F
19;F
20;F
24;F
16;F
17;F
16;F
22;F
20;F
18;M
18;F
23;M
14;M
17;F
18;F
20;F
19;F
18;F
16;F
17;F
19;F
18;F
22;M
17;F
12;F
24;F
19;F
22;F
17;F
20;M
16;M
21;F
25;F
15;F
15;M
14;F
10;F
18;M
14;F
21;F
22;F
18;F
14;M
22;F
16;M
17;M
19;F
13;F
20;M
18;F
12;F
25;F
20;M
15;F
17;F
15;F
23;F
16;M
14;F
22;F
12;F
18;M
18;M
21;F
12;F
24;F
18;M
18;F
23;F
14;F
19;F
18;M
16;M
19;M
14;M
14;F
19;M
22;F
19;F
15;M
11;F
20;M
20;F
21;F
16;F
10;M
20;M
16;F
19;M
16;F
17;F
20;M
14;F
15;F
18;F
19;F
18;F
21;F
13;F
11;F
21;F
21;F
20;M
15;F
21;F
25;F
21;F
15;F
17;M
20;F
14;F
24;F
19;M
26;F
12;F
17;F
18;F
22;F
17;F
15;M
14;F
16;F
15;M
16;F
11;F
14;F
11;M
19;F
13;F
17;F
21;F
16;F
16;F
14;F
19;F
21;F
14;F
18;F
14;F
20;M
12;F
24;F
11;M
13;M
19;F
18;F
15;M
13;F
14;F
20;F
19;F
15;F
15;F
20;F
23;F
18;F
12;F
12;F
15;F
9;F
22;F
17;F
19;F
18;F
19;F
14;M
5;F
17;F
16;F
12;F
19;F
17;F
18;M
20;M
25;F
20;F
20;F
20;F
19;F
15;F
27;F
21;M
19;M
14;F
15;F
13;F
21;F
20;F
14;F
10;F
19;M
15;F
19;F
18;M
11;M
15;F
18;F
13;F
21;F
16;F
14;F
15;F
16;M
17;F
19;F
23;F
22;F
26;F
14;F
18;F
18;M
22;M
17;M
18;M
23;F
25;F
25;F
16;F
18;F
17;F
17;F
20;F
14;F
16;F
11;F
14;F
19;M
20;F
9;F
14;F
14;F
20;F
12;F
15;M
19;F
12;F
13;M
20;F
12;F
20;F
15;F
15;F
14;F
25;M
14;F
8;F
19;F
15;F
14;F
21;F
18;M
18;F
22;F
21;M
19;F
15;M
18;F
18;F
18;M
13;F
20;F
16;M
15;F
28;F
11;F
16;F
18;M
16;M
22;M
24;F
19;F
17;F
14;F
21;F
17;M
22;F
20;F
15;M
18;F
19;F
15;F
11;F
27;F
18;F
20;M
18;F
19;F
22;F
21;F
10;F
19;F
21;F
22;M
24;F
19;M
16;F
20;F
22;F
8;F
19;F
14;F
18;F
19;F
18;F
12;F
24;F
8;M
15;M
16;M
20;F
13;F
12;F
12;F
19;F
13;F
19;M
17;F
15;F
21;F
19;M
20;F
14;M
12;M
15;F
18;F
20;F
20;M
20;F
21;M
17;F
18;F
20;F
17;F
21;M
19;F
18;F
21;F
22;F
24;M
15;M
21;F
18;F
20;F
13;F
18;F
10;M
20;M
16;F
16;F
19;F
17;F
19;F
21;M
15;F
13;M
20;F
14;F
11;M
11;F
11;M
17;F
16;F
14;F
20;F
23;M
14;F
17;F
11;F
14;F
16;F
15;F
21;F
22;F
19;F
19;F
17;F
12;F
22;M
19;F
11;F
22;F
26;F
12;M
21;F
22;F
19;M
18;F
16;F
20;F
15;F
11;F
13;F
10;F
15;F
16;M
20;F
21;F
16;F
23;M
15;F
21;F
18;F
19;F
24;M
21;M
22;F
20;F
18;M
17;F
16;F
22;F
17;F
23;F
15;M
16;F
16;F
16;F
18;M
21;M
19;M
19;M
13;F
17;F
23;M
19;F
19;F
24;F
15;F
20;F
18;F
15;F
19;F
12;F
16;M
11;F
15;F
14;F
14;F
23;M
20;M
13;F
16;F
16;F
23;F
20;F
19;F
14;M
13;F
11;M
18;M
19;F
18;M
19;F
14;M
16;F
15;F
20;F
21;F
25;F
17;M
19;F
12;F
22;F
12;M
19;F
9;F
15;F
15;F
18;M
18;F
21;F
24;M
19;F
15;F
18;F
13;F
18;F
15;F
7;M
24;F
21;F
12;F
14;F
16;F
17;M
8;F
19;F
16;F
15;M
23;M
20;M
17;F
18;F
22;F
22;F
16;F
22;F
17;F
20;F
18;F
18;F
19;F
21;F
14;F
22;F
20;F
19;F
19;F
13;M
10;F
17;F
15;M
15;M
15;F
13;M
11;F
16;F
11;F
24;F
15;F
25;F
10;F
25;M
17;F
12;F
22;F
13;F
17;F
19;F
15;F
17;M
18;F
15;F
23;M
22;F
20;F
19;M
16;M
15;F
18;F
15;F
17;F
13;F
14;F
19;F
15;F
13;F
19;F
19;F
21;F
14;F
13;F
27;F
18;F
26;F
20;F
18;F
24;F
23;M
12;M
14;M
13;F
13;F
21;F
19;F
19;F
11;F
15;M
26;F
8;F
16;F
16;F
16;F
24;F
10;F
21;F
20;M
19;F
17;F
19;F
5;F
18;F
18;F
15;M
19;F
23;M
18;F
19;F
6;M
12;F
14;F
8;M
12;F
21;F
16;F
17;M
22;F
25;F
18;F
16;F
18;F
22;F
12;M
20;M
12;F
11;F
19;F
25;M
17;M
23;F
17;M
18;F
16;F
18;F
17;F
19;M
12;F
16;M
23;F
25;F
22;M
23;F
18;F
16;M
18;F
19;F
17;F
23;F
20;F
22;M
22;F
7;F
17;F
12;F
21;F
23;F
22;F
18;M
17;F
16;F
16;F
21;F
11;M
19;F
18;M
10;F
20;F
20;F
19;F
15;F
24;F
14;F
19;F
14;F
18;M
19;F
13;F
17;F
16;F
21;F
12;F
23;F
15;F
26;F
13;F
16;M
20;F
14;F
20;F
18;F
19;F
22;F
20;M
21;F
20;F
17;F
13;F
8;F
12;F
14;M
19;F
20;F
18;F
17;F
19;F
13;F
13;F
20;F
18;F
13;F
22;F
15;F
15;F
14;M
9;F
18;F
16;F
14;F
26;M
18;M
14;F
20;F
15;M
10;F
19;F
16;F
20;F
14;F
20;F
18;M
18;F
19;F
10;F
16;M
22;F
14;M
21;M
24;F
13;F
23;M
13;M
15;F
16;F
16;F
17;F
21;F
15;F
21;F
17;F
16;F
21;F
14;F
16;F
14;M
22;F
22;F
19;F
16;M
21;F
21;F
14;F
17;F
22;M
18;F
21;F
21;F
25;F
19;F
18;F
14;F
18;F
16;F
16;F
19;F
8;F
7;M
20;F
23;F
16;M
20;F
23;M
22;F
15;F
16;F
13;F
15;F
18;F
10;F
15;F
16;F
19;F
14;F
17;M
9;F
12;F
17;F
21;F
18;F
17;M
22;F
14;F
26;F
18;F
8;F
20;M
16;F
20;F
20;F
14;F
11;F
18;F
19;M
22;F
15;M
16;F
22;F
18;M
14;M
18;F
17;F
15;F
15;F
12;F
25;F
14;M
20;F
16;F
25;M
20;F
17;F
14;F
9;F
16;F
13;F
22;M
16;F
18;F
20;F
12;M
21;F
23;F
11;F
20;F
14;M
17;F
18;M
12;M
17;M
13;F
20;F
24;F
17;F
12;F
25;M
21;F
19;M
15;M
10;F
12;M
19;M
10;F
21;F
20;F
13;M
19;F
21;M
9;F
23;F
22;M
21;F
16;F
18;F
23;F
21;F
24;F
16;F
20;M
13;F
17;F
22;M
25;F
19;M
20;F
19;F
15;M
17;M
17;F
23;F
17;M
20;F
17;F
23;M
15;F
14;F
22;F
22;F
18;F
16;F
12;F
10;F
19;F
18;F
18;M
14;M
17;F
18;F
12;F
22;F
10;M
18;F
14;F
19;F
15;M
18;M
17;F
11;F
18;F
18;F
24;F
24;F
16;F
13;F
16;F
22;F
21;M
20;F
9;F
16;F
16;M
19;M
20;F
20;F
14;F
13;F
15;F
15;F
14;F
26;M
17;F
19;F
22;F
18;F
13;F
23;F
21;F
22;F
19;F
9;F
21;F
18;F
17;F
20;F
16;F
18;F
22;F
25;M
25;F
18;F
17;F
14;F
17;F
17;F
18;F
19;M
14;F
20;F
16;F
19;F
13;F
18;M
17;M
12;F
14;F
25;F
14;F
19;F
17;F
24;F
22;F
15;F
18;F
14;F
17;F
7;M
18;F
13;F
21;M
22;F
19;F
19;F
18;F
14;F
22;M
22;F
14;F
20;F
12;F
20;F
22;F
14;F
13;M
23;M
20;F
14;F
18;F
15;F
17;M
19;F
18;F
15;M
15;F
16;M
16;F
23;F
16;F
18;F
14;F
17;F
13;F
13;F
17;F
13;M
14;M
19;F
23;F
21;F
17;F
21;F
17;M
16;M
18;F
24;F
14;M
18;F
21;F
16;F
12;F
17;F
19;F
17;F
23;F
19;F
21;F
12;M
19;M
13;F
19;M
12;F
13;F
15;F
13;F
16;F
12;F
24;F
15;F
17;M
16;M
22;F
11;F
19;F
11;F
15;M
14;F
26;F
15;M
20;F
16;F
22;F
22;F
23;F
12;F
21;F
24;F
17;F
22;F
15;F
19;F
20;F
23;F
18;F
14;F
22;M
11;F
20;M
19;F
20;F
15;F
15;M
23;F
15;F
25;M
14;F
18;F
12;F
23;F
25;F
14;F
16;F
17;M
18;M
19;M
21;M
24;F
20;F
20;F
17;F
14;F
18;M
16;M
20;M
10;M
19;F
16;M
18;M
16;M
15;F
23;F
22;F
22;F
16;F
21;M
25;M
18;F
19;F
17;F
12;F
20;F
14;M
20;F
16;F
24;M
16;F
15;M
21;F
14;F
15;F
19;F
14;M
20;F
22;F
17;M
20;F
13;F
25;M
19;M
12;F
12;F
21;F
15;M
16;F
16;F
15;F
13;M
20;M
8;F
13;F
16;F
21;M
18;F
15;F
9;F
20;F
18;F
17;F
17;F
19;F
18;F
15;F
19;M
20;M
13;F
16;F
14;F
22;F
16;F
17;F
14;F
11;M
15;M
16;F
15;F
17;M
20;F
18;F
19;F
15;F
20;M
19;M
15;F
18;F
21;F
13;M
21;F
18;F
20;M
18;F
13;F
19;F
11;F
21;F
21;M
23;F
14;F
11;M
19;F
14;M
13;F
19;F
7;F
15;F
17;F
22;M
27;F
23;F
27;F
18;F
19;F
14;M
21;F
17;F
16;F
17;F
16;M
21;M
18;F
16;F
19;F
21;F
11;F
19;F
15;M
15;F
21;M
22;M
14;F
19;F
23;F
18;F
18;F
19;F
22;M
13;F
19;F
26;M
14;M
7;F
18;F
24;M
17;M
14;F
19;F
11;M
24;F
19;F
19;M
17;F
10;F
20;F
16;F
17;F
21;F
26;F
10;F
19;F
13;F
22;F
22;M
17;F
15;M
22;M
15;F
14;F
16;F
21;F
11;M
19;F
17;M
21;M
23;F
15;M
11;F
15;F
13;M
14;F
18;F
23;F
17;F
19;F
17;M
16;F
19;M
20;F
16;F
21;F
14;F
19;M
18;F
23;F
20;F
13;M
16;F
19;F
18;F
19;M
22;F
22;M
17;F
18;M
11;F
13;F
20;F
22;F
20;M
17;F
20;F
13;F
16;F
11;M
19;F
12;M
15;F
7;F
19;M
19;F
11;F
14;F
22;F
13;F
26;F
18;M
15;F
15;F
18;M
12;M
24;F
14;F
5;F
10;M
26;F
15;F
23;F
17;F
15;F
19;F
11;M
20;M
16;F
22;F
16;F
22;F
18;F
20;M
20;F
17;F
21;F
23;F
21;F
16;F
15;F
14;M
17;F
9;M
21;F
20;M
15;F
23;M
20;F
19;F
22;F
17;F
17;F
16;M
14;M
17;F
21;M
21;M
20;F
15;F
16;F
11;F
13;M
16;F
27;F
21;F
16;M
16;F
17;M
18;F
21;F
11;M
22;F
18;M
15;F
17;F
9;M
21;F
29;F
11;M
19;M
16;F
17;F
15;M
13;F
26;M
11;F
19;M
19;M
15;F
17;F
20;F
21;F
21;F
20;F
21;F
20;M
20;F
20;M
19;F
21;F
24;F
23;M
17;F
18;F
18;F
21;F
15;F
11;F
17;F
16;F
19;F
21;F
24;M
24;M
15;F
15;F
14;M
20;M
13;F
22;F
16;F
25;F
17;F
14;M
20;F
12;F
18;F
12;F
14;F
12;M
21;F
12;M
15;F
14;F
21;F
18;F
28;F
16;F
19;F
23;F
29;F
20;F
14;F
17;F
15;M
13;M
19;F
18;M
16;M
19;F
10;M
10;F
21;F
13;F
14;M
17;F
27;F
18;M
11;F
17;F
16;F
23;F
15;F
15;F
19;F
17;M
19;F
20;F
26;F
18;F
19;F
20;F
11;F
17;F
14;F
14;F
16;F
15;F
13;F
18;F
21;F
20;F
14;F
13;F
18;M
22;F
17;F
15;F
16;F
20;F
19;M
9;F
17;M
21;M
20;F
15;F
19;F
23;F
25;F
17;F
20;F
25;F
18;F
15;M
23;F
18;F
20;F
9;F
19;M
14;F
18;F
18;F
15;F
18;F
24;F
10;F
27;F
14;F
17;F
14;F
27;F
19;F
16;F
24;M
11;F
16;M
19;F
20;F
14;M
18;F
14;M
16;F
19;F
19;F
13;M
14;F
14;F
15;M
17;F
23;F
20;F
20;F
16;F
19;M
20;F
16;F
21;F
22;F
21;M
15;F
14;F
15;F
22;F
23;F
11;F
16;F
23;M
18;F
14;F
19;F
4;M
11;F
23;F
15;F
18;F
19;M
17;F
10;F
11;F
15;F
10;F
17;F
21;F
21;M
25;F
14;F
26;F
12;F
21;M
14;M
15;F
18;F
13;F
13;F
20;F
17;F
17;F
13;F
23;F
8;M
20;F
16;F
20;M
22;F
19;F
20;F
22;M
17;F
15;F
22;F
15;M
24;F
23;F
21;M
10;F
20;F
17;F
17;F
16;F
23;F
16;F
9;F
14;F
22;F
15;F
18;M
18;F
19;F
18;F
15;M
18;M
14;F
21;F
20;F
13;M
17;M
20;F
13;M
23;F
4;F
23;F
16;F
13;F
18;F
11;F
18;F
16;F
20;M
17;F
20;F
22;M
19;M
14;M
14;M
20;F
12;M
22;F
22;F
14;F
23;M
23;M
17;F
18;M
22;F
17;F
16;F
20;M
17;M
15;F
18;F
20;F
5;F
22;F
18;F
18;M
24;F
19;F
17;M
16;F
19;F
16;F
13;F
13;F
22;M
21;F
18;F
21;F
17;M
21;F
20;F
14;F
17;F
23;M
26;F
12;F
20;F
13;F
12;M
21;F
21;F
20;M
13;M
25;M
12;M
15;F
14;F
15;F
14;M
19;F
23;F
15;F
20;F
19;M
17;M
13;F
23;F
13;F
17;F
22;F
21;F
13;F
15;F
20;M
19;F
20;F
17;F
23;F
19;F
17;M
17;F
18;F
16;F
24;F
19;F
24;F
16;F
19;F
16;F
17;F
16;F
19;M
20;M
18;F
21;F
20;F
21;F
3;F
15;F
10;M
24;F
17;M
20;M
17;F
6;F
18;M
19;F
13;F
18;F
9;M
19;F
16;F
17;F
17;F
22;M
16;F
24;F
15;M
16;M
21;F
21;M
17;F
19;F
27;F
19;M
18;M
10;F
28;F
17;M
18;F
20;F
22;F
20;M
23;M
21;F
21;F
21;F
21;F
19;F
24;F
7;F
19;F
17;M
15;F
25;F
14;F
14;F
16;M
16;F
18;M
24;F
20;M
18;F
18;F
19;F
22;F
20;F
14;F
16;F
18;F
20;F
19;F
14;F
19;F
14;F
23;M
11;F
21;F
16;F
22;M
16;F
17;M
22;M
23;M
17;F
17;F
20;F
26;F
13;F
14;F
22;F
15;F
26;F
15;F
20;M
28;F
18;F
19;F
16;F
11;F
19;F
19;F
17;M
22;F
21;F
16;F
23;M
7;F
16;M
20;F
19;F
16;F
27;F
17;F
23;F
17;F
16;F
25;F
21;F
19;M
18;F
19;F
21;F
16;M
22;M
20;F
16;F
23;F
20;M
15;F
20;F
9;F
16;F
20;F
19;F
9;F
18;F
18;F
12;M
11;M
22;F
21;F
16;F
15;F
12;F
19;M
23;F
11;M
15;F
15;F
22;M
21;F
19;F
13;M
18;M
